mjd,filter,file,magnitude,mag_err,zp_mean,zp_std,n_zp
59911.0,U,SN2022aagp_U_01_1,14.706453235381646,0.0043041865474075,-5.144713987409434,0.36922641276461,32
59911.0,B,SN2022aagp_B_01_1,15.440162768335753,0.0022568941619072,-3.0294297534752457,0.2354764113377376,95
59911.0,V,SN2022aagp_V_01_1,15.144641889883175,0.0023685834436186,-2.6084876987995864,0.15828615286623893,100
59911.0,R,SN2022aagp_R_01_1,14.932766587450981,0.0014461817469628,-2.2830773069706365,0.1448935412831153,96
59911.0,I,SN2022aagp_I_01_1,14.84184322629099,0.0025208072813274,-2.7338312188632163,0.2258635976402402,94
59917.0,U,2022aagp_U_1,15.136195916381489,0.0049256194541969,-5.249304434427246,0.4323459225199857,29
59917.0,B,2022aagp_B_1,-inf,0.0025016867025505,-inf,,86
59917.0,V,2022aagp_V_1,15.104744339006837,0.0015635300125549,-2.6279148873594043,0.28248860596524966,101
59917.0,R,2022aagp_R_1,14.84432697755651,0.0013188463187688,-2.3556674048608564,0.3811445550699754,99
59917.0,I,2022aagp_I_1,14.737525475341402,0.0016868142990469,-2.8300535159051754,0.34222949334427905,99
59928.0,U,SN2022aagp_U_1_3_1,16.10231623335371,0.6489706152075544,-10.288972688216498,0.0,1
59928.0,U,SN2022aagp_U_1_3_2,16.41251814479678,0.0088170390269457,-4.9080650827468295,0.06922822032203858,24
59928.0,U,SN2022aagp_U_1_3_3,16.39806727761068,0.0086404276076288,-4.899283024279078,0.06254939488947175,24
59928.0,B,SN2022aagp_B_1_3_1,-inf,0.0028901814326323,-inf,,92
59928.0,B,SN2022aagp_B_1_3_2,-inf,,-inf,,95
59928.0,B,SN2022aagp_B_1_3_3,-inf,0.0029329573082575,-inf,,95
59928.0,V,SN2022aagp_V_1_3_1,-inf,0.0016938171323625,-inf,,98
59928.0,V,SN2022aagp_V_1_3_2,-inf,,-inf,,96
59928.0,V,SN2022aagp_V_1_3_3,-inf,0.0016153540524691,-inf,,96
59928.0,R,SN2022aagp_R_1_3_1,14.999722751086587,0.0011519610252258,-2.29973575655514,0.2851448552001022,93
59928.0,R,SN2022aagp_R_1_3_2,15.004698133392695,0.0012160024428183,-2.315573638498011,0.28322525604918025,94
59928.0,R,SN2022aagp_R_1_3_3,14.993904482459783,0.0012141879439193,-2.319433483781559,0.26735524751713285,94
59928.0,I,SN2022aagp_I_1_3_1,-inf,0.0016507391959403,-inf,,89
59928.0,I,SN2022aagp_I_1_3_2,-inf,0.0016379743087764,-inf,,88
59928.0,I,SN2022aagp_I_1_3_3,-inf,0.0015993226694148,-inf,,88
59932.0,U,SN2022aagp_U_01_02_1,16.536957484784395,0.0103113631342471,-5.327979670326697,0.4074388591246942,33
59932.0,U,SN2022aagp_U_01_02_2,16.514173173096104,0.0104389668057314,-5.382819784306761,0.44388703229591386,34
59932.0,B,SN2022aagp_B_01_02_1,16.29823162863301,,-3.242227309777667,0.3335270333145363,97
59932.0,B,SN2022aagp_B_01_02_2,16.321896739533834,0.00346348961374,-3.151694374553126,0.24377710865263041,96
59932.0,V,SN2022aagp_V_01_02_1,15.322601661195854,0.0023935789455306,-2.9770490164930905,0.3622671346711952,118
59932.0,V,SN2022aagp_V_01_02_2,15.471669929838567,0.0025106791667543,-2.9165222343848805,0.1549497329514695,103
59932.0,R,SN2022aagp_R_01_02_1,15.102188186897976,0.0018914731793629,-2.539435079306773,0.15004169980708898,99
59932.0,R,SN2022aagp_R_01_02_2,15.098974142438783,0.0019388391694661,-2.569411586786105,0.1832211842338802,101
59932.0,I,SN2022aagp_I_01_02_1,14.88248750297937,0.0024581180830038,-2.8705463990832345,0.3101605503889459,107
59932.0,I,SN2022aagp_I_01_02_2,14.940252796994333,0.0024774993355983,-2.8691841524794595,0.2610616473701249,102
59946.0,U,SN2022aagp_U_1-3_2,17.570474970086494,0.0272060658363672,-5.061299566310447,0.22188457793294858,30
59946.0,U,SN2022aagp_U_1-3_3,17.648330071565,0.0280397306120943,-5.032728685319631,0.21731216114114307,30
59946.0,B,SN2022aagp_B_1-3_1,16.89889593375081,0.0054771981617219,-3.1108468972367795,0.0896733125075759,89
59946.0,B,SN2022aagp_B_1-3_2,16.877283802682904,0.0055146989897801,-3.032833744768142,0.18859853114505742,93
59946.0,B,SN2022aagp_B_1-3_3,16.913026930975914,0.0049790848272882,-2.9941606574742115,0.07752083761302857,92
59946.0,V,SN2022aagp_V_1-3_1,15.75983017296545,0.0022223027562267,-2.6271921906913605,0.19115613499981635,100
59946.0,V,SN2022aagp_V_1-3_2,15.755384707366124,0.002150943021742,-2.593699560068556,0.19559111442504293,98
59946.0,V,SN2022aagp_V_1-3_3,15.801949730659604,0.0021061973583581,-2.6230593741899257,0.06715248977167672,96
59946.0,R,SN2022aagp_R_1-5_1,15.281735316166502,0.0017193217884295,-2.319455843165327,0.15289896391248223,96
59946.0,R,SN2022aagp_R_1-5_2,15.257492728963733,0.0016283417665325,-2.2787312043097363,0.180331127377265,97
59946.0,R,SN2022aagp_R_1-5_3,15.25968066753231,0.0015831964338608,-2.264355804755711,0.18128370580096037,96
59946.0,R,SN2022aagp_R_1-5_4,15.290537981808681,0.0016454787175343,-2.2549699965783474,0.04540712018853782,95
59946.0,R,SN2022aagp_R_1-5_5,15.240995813021328,0.0016136883943201,-2.2880646647131466,0.2029661802507316,97
59946.0,I,SN2022aagp_I_1-5_1,inf,,-3.3492561300284467,0.0526296358600176,100
59946.0,I,SN2022aagp_I_1-5_2,inf,,-3.2132272949914533,0.04905916292236029,100
59946.0,I,SN2022aagp_I_1-5_3,inf,,-3.0080698510926713,0.04816906225811423,98
59946.0,I,SN2022aagp_I_1-5_4,15.133317087223768,0.0023875264168764,-2.8351859734148466,0.04755787336218041,97
59946.0,I,SN2022aagp_I_1-5_5,15.130241273564872,0.0024539863053648,-2.8794881590516024,0.047696171185247986,97
59957.0,U,SN2022aagp_U_1,18.234862867040114,0.0367751611169978,-5.374105037882611,0.06081559310984678,29
59957.0,B,SN2022aagp_B_1,17.198801627697446,0.0074073939131283,-3.2754650350992582,0.058812341228372506,91
59957.0,V,SN2022aagp_V_1,15.958684855798627,,-2.764675729697136,0.0621572663186082,100
59957.0,R,SN2022aagp_R_1,15.374135720650884,,-2.41988479377133,0.15357061178121362,96
59957.0,I,SN2022aagp_I_1,15.1355267604319,0.0033919540043008,-2.892060049260637,0.11299357076604458,97
59961.0,U,2022aagp_U_1_1,18.528550530362825,,-5.134078087887063,0.08360775649089408,26
59961.0,U,2022aagp_U_2-3_1,18.437339697512947,0.0339157177615977,-5.1694545172790365,0.08151646034695628,26
59961.0,U,2022aagp_U_2-3_2,18.42076594366356,0.0319964420805341,-5.141019721457031,0.09430751262736535,26
59961.0,B,2022aagp_B_1,17.24432777051943,0.0058396242726636,-3.127592449668874,0.07882961901482517,88
59961.0,V,2022aagp_V_1,15.983103645735193,0.0030600159088597,-2.662054438322715,0.11545023352517224,104
